thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
"05 Mar 2019","AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)","AEON-CQ","-","-","-","0.030","0.000","0.00","0","0.000 / 0","0.040 / 500"
"05 Mar 2019","AEON CREDIT SERVICE (M) BHD","AEONCR","16.840","16.840","17.040","16.980","0.180","1.07","760","16.880 / 15","16.980 / 328"
"05 Mar 2019","AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020","AEONCR-LA","1.500","1.500","1.500","1.500","0.000","0.00","300","1.500 / 110","1.540 / 5"
"05 Mar 2019","AFFIN BANK BERHAD","AFFIN","2.310","2.270","2.320","2.310","0.010","0.43","503","2.290 / 50","2.310 / 34"
"05 Mar 2019","ABM FUJIYA BERHAD","AFUJIYA","-","-","-","0.535","0.000","0.00","0","0.510 / 50","0.530 / 37"
"05 Mar 2019","AHB HOLDINGS BHD","AHB","0.130","0.130","0.130","0.130","-0.005","-3.70","2,075","0.130 / 3","0.135 / 1,649"
"05 Mar 2019","AHB HOLDINGS BERHAD - WARRANTS B 2014/2019","AHB-WB","0.005","0.005","0.005","0.005","0.000","0.00","2,500","0.000 / 0","0.005 / 138"
"05 Mar 2019","APEX HEALTHCARE BHD","AHEALTH","9.780","9.700","9.800","9.770","-0.020","-0.20","427","9.700 / 6","9.780 / 46"
"05 Mar 2019","AMANAH HARTA TANAH PNB","AHP","0.765","0.735","0.765","0.735","-0.035","-4.55","130","0.735 / 87","0.770 / 202"
"05 Mar 2019","ADVANCE INFORMATION MARKETING","AIM","-","-","-","0.280","0.000","0.00","0","0.245 / 200","0.400 / 2,000"
"05 Mar 2019","AIRASIA GROUP BERHAD","AIRASIA","2.800","2.760","2.820","2.790","-0.020","-0.71","102,196","2.790 / 1,440","2.800 / 55"
"05 Mar 2019","AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC59","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"28 Feb 2019","AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC65","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC67","0.100","0.090","0.100","0.095","-0.020","-17.39","9,470","0.095 / 253","0.100 / 1,806"
"05 Mar 2019","AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC68","-","-","-","0.010","0.000","0.00","0","0.000 / 0","0.010 / 1,100"
"05 Mar 2019","AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC69","0.030","0.030","0.030","0.030","-0.010","-25.00","1,100","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC70","0.020","0.015","0.020","0.020","0.000","0.00","2,500","0.010 / 6,000","0.020 / 5,000"
"05 Mar 2019","AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)","AIRASIAC71","0.085","0.080","0.085","0.085","-0.005","-5.56","11,553","0.080 / 2,028","0.090 / 1,470"
"05 Mar 2019","AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC72","0.175","0.175","0.180","0.180","-0.005","-2.70","8,325","0.165 / 55","0.190 / 50"
"05 Mar 2019","AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC73","0.195","0.185","0.195","0.195","-0.010","-4.88","7,800","0.195 / 100","0.205 / 950"
"05 Mar 2019","AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC74","-","-","-","0.280","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)","AIRASIAC75","0.125","0.125","0.130","0.130","0.000","0.00","1,600","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)","AIRASIAC76","-","-","-","0.075","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)","AIRASIAC77","0.075","0.075","0.075","0.075","0.000","0.00","58,859","0.075 / 7,082","0.080 / 3,700"
"05 Mar 2019","AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB)","AIRASIAC78","0.090","0.090","0.095","0.095","0.005","5.56","4,000","0.090 / 2,000","0.000 / 0"
"05 Mar 2019","MALAYSIA AIRPORTS HOLDINGS BHD","AIRPORT","7.950","7.950","8.040","7.990","-0.040","-0.50","25,976","7.990 / 1,953","8.030 / 163"
"05 Mar 2019","AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C2","-","-","-","0.025","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)","AIRPORT-C3","-","-","-","0.035","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)","AIRPORT-C4","0.050","0.050","0.050","0.050","0.000","0.00","150","0.050 / 263","0.065 / 204"
"05 Mar 2019","AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)","AIRPORT-C5","0.070","0.070","0.070","0.070","-0.005","-6.67","1,800","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)","AIRPORT-C6","-","-","-","0.160","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)","AIRPORT-C7","0.105","0.105","0.105","0.105","0.000","0.00","1,000","0.100 / 500","0.175 / 400"
"05 Mar 2019","AMALGAMATED INDUSTRIAL STEEL","AISB","-","-","-","0.260","0.000","0.00","0","0.260 / 117","0.290 / 79"
"05 Mar 2019","AJINOMOTO (M) BHD","AJI","18.600","18.600","18.700","18.600","-0.020","-0.11","28","18.600 / 17","18.700 / 13"
"05 Mar 2019","AJIYA BHD","AJIYA","0.520","0.520","0.555","0.555","0.030","5.71","221","0.525 / 50","0.555 / 269"
"05 Mar 2019","AJIYA BERHAD - WARRANTS 2016/2021","AJIYA-WA","0.105","0.095","0.105","0.095","-0.010","-9.52","201","0.095 / 298","0.105 / 647"
"05 Mar 2019","ALAM MARITIM RESOURCES BHD","ALAM","0.100","0.100","0.105","0.105","0.005","5.00","7,100","0.095 / 19,197","0.105 / 17,213"
"05 Mar 2019","AL-AQAR HEALTHCARE REIT","ALAQAR","1.360","1.360","1.370","1.370","0.020","1.48","850","1.350 / 2,226","1.370 / 160"
"05 Mar 2019","ALCOM GROUP BERHAD","ALCOM","0.510","0.510","0.535","0.515","-0.020","-3.74","1,151","0.515 / 79","0.540 / 250"
"05 Mar 2019","ALLIANZ MALAYSIA BHD","ALLIANZ","14.300","14.280","14.460","14.300","0.000","0.00","1,316","14.260 / 23","14.300 / 230"
"05 Mar 2019","ALLIANZ MALAYSIA BHD-ICPS","ALLIANZ-PA","-","-","-","14.300","0.000","0.00","0","14.000 / 100","14.300 / 3"
"05 Mar 2019","AL-SALAM REAL ESTATE INVESTMENT TRUST","ALSREIT","0.815","0.815","0.830","0.825","0.020","2.48","243","0.820 / 299","0.830 / 132"
"05 Mar 2019","AMMB HOLDINGS BHD","AMBANK","4.450","4.450","4.520","4.490","-0.010","-0.22","28,392","4.490 / 7,106","4.500 / 4,457"
"05 Mar 2019","AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)","AMBANK-C10","-","-","-","0.190","0.000","0.00","0","0.000 / 0","0.300 / 30"
"05 Mar 2019","AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)","AMBANK-C11","-","-","-","0.180","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)","AMBANK-C12","-","-","-","0.150","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)","AMBANK-C13","0.095","0.095","0.095","0.095","0.000","0.00","500","0.000 / 0","0.205 / 3"
"05 Mar 2019","ASIA MEDIA GROUP BERHAD","AMEDIA","0.155","0.155","0.155","0.155","0.000","0.00","820","0.155 / 2,848","0.160 / 2,581"
"05 Mar 2019","AMFIRST REITS","AMFIRST","0.535","0.525","0.535","0.530","0.000","0.00","5,330","0.530 / 200","0.535 / 795"
"05 Mar 2019","AMLEX HOLDINGS BERHAD","AMLEX","-","-","-","0.180","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AMCORP PROPERTIES BERHAD","AMPROP","0.525","0.525","0.530","0.530","0.005","0.95","952","0.525 / 45","0.530 / 520"
"05 Mar 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A","AMPROP-PA","0.250","0.250","0.255","0.255","0.005","2.00","29","0.255 / 2","0.260 / 40"
"05 Mar 2019","AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B","AMPROP-PB","-","-","-","0.580","0.000","0.00","0","0.440 / 100","0.590 / 10"
"05 Mar 2019","AMTEK HOLDINGS BHD","AMTEK","-","-","-","0.275","0.000","0.00","0","0.280 / 100","0.350 / 10"
"05 Mar 2019","AMTEL HOLDINGS BHD","AMTEL","0.660","0.660","0.665","0.665","0.010","1.53","3,095","0.665 / 457","0.795 / 3"
"05 Mar 2019","AMVERTON BERHAD","AMVERTON","1.000","1.000","1.000","1.000","0.000","0.00","120","1.000 / 180","1.020 / 10"
"05 Mar 2019","AMWAY (M) HOLDINGS BHD","AMWAY","6.130","6.130","6.180","6.150","0.000","0.00","937","6.140 / 4","6.150 / 1,089"
"05 Mar 2019","ANALABS RESOURCES BHD","ANALABS","-","-","-","1.200","0.000","0.00","0","1.110 / 30","1.270 / 100"
"05 Mar 2019","ANCOM BHD","ANCOM","0.490","0.490","0.505","0.505","0.020","4.12","4,769","0.500 / 84","0.505 / 888"
"05 Mar 2019","ANCOM LOGISTICS BERHAD","ANCOMLB","0.085","0.085","0.100","0.100","0.015","17.65","4,947","0.090 / 2,900","0.100 / 348"
"05 Mar 2019","ANN JOO RESOURCES BHD","ANNJOO","1.490","1.480","1.510","1.490","-0.020","-1.32","4,899","1.490 / 226","1.500 / 20"
"05 Mar 2019","ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024","ANNJOO-PA","-","-","-","0.500","0.000","0.00","0","0.440 / 150","0.500 / 130"
"05 Mar 2019","ANZO HOLDINGS BERHAD","ANZO","0.040","0.035","0.040","0.035","-0.005","-12.50","2,040","0.035 / 212,719","0.040 / 72,649"
"05 Mar 2019","ANZO HOLDINGS BERHAD-WARRANTS 2009/2019","ANZO-WA","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 40,580"
"05 Mar 2019","ANZO HOLDINGS BERHAD-WARRANTS 2013/2023","ANZO-WB","-","-","-","0.025","0.000","0.00","0","0.010 / 26,800","0.025 / 700"
"05 Mar 2019","ANZO HOLDINGS BERHAD - WARRANTS 2017/2020","ANZO-WC","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 31,027"
"05 Mar 2019","APB RESOURCES BHD","APB","-","-","-","0.790","0.000","0.00","0","0.740 / 50","0.790 / 27"
"05 Mar 2019","APEX EQUITY HOLDINGS BHD","APEX","0.990","0.985","0.990","0.985","-0.015","-1.50","120","0.985 / 80","1.000 / 90"
"05 Mar 2019","APFT BERHAD","APFT","0.020","0.020","0.020","0.020","0.005","33.33","90,300","0.015 / 336,515","0.020 / 81,920"
"05 Mar 2019","APM AUTOMOTIVE HOLDINGS BHD","APM","3.200","3.000","3.200","3.000","0.000","0.00","273","3.000 / 169","3.100 / 15"
"05 Mar 2019","APOLLO FOOD HOLDINGS BHD","APOLLO","3.830","3.830","3.900","3.850","0.000","0.00","83","3.850 / 37","3.900 / 105"
"05 Mar 2019","APPASIA BERHAD","APPASIA","0.090","0.080","0.090","0.090","0.000","0.00","10,082","0.085 / 1,302","0.090 / 2,779"
"05 Mar 2019","APPASIA BERHAD - WARRANTS A","APPASIA-WA","0.040","0.040","0.040","0.040","0.000","0.00","921","0.040 / 499","0.045 / 165"
"05 Mar 2019","A-RANK BHD","ARANK","0.520","0.515","0.520","0.520","0.000","0.00","400","0.520 / 50","0.535 / 92"
"05 Mar 2019","ARK RESOURCES HOLDINGS BERHAD","ARK","0.495","0.495","0.495","0.495","0.000","0.00","50","0.495 / 1","0.500 / 373"
"05 Mar 2019","ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021","ARK-WB","-","-","-","0.090","0.000","0.00","0","0.020 / 2,059","0.390 / 1"
"05 Mar 2019","BUMI ARMADA BERHAD","ARMADA","0.170","0.160","0.175","0.170","-0.005","-2.86","755,309","0.165 / 81,146","0.170 / 184,297"
"05 Mar 2019","ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)","ARMADA-C40","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 12,581"
"27 Feb 2019","ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C42","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C43","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 36,215"
"01 Mar 2019","ARMADA-C44: CW BUMI ARMADA BERHAD (AM)","ARMADA-C44","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C45","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 51,957"
"05 Mar 2019","ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)","ARMADA-C46","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 23,140"
"05 Mar 2019","ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C47","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)","ARMADA-C48","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 2,800"
"05 Mar 2019","ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)","ARMADA-C49","0.005","0.005","0.005","0.005","-0.005","-50.00","14,850","0.005 / 20,000","0.010 / 9,999"
"05 Mar 2019","ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)","ARMADA-C50","-","-","-","0.015","0.000","0.00","0","0.010 / 24,000","0.045 / 750"
"05 Mar 2019","AMANAHRAYA REITS","ARREIT","0.850","0.840","0.850","0.850","0.000","0.00","490","0.840 / 653","0.850 / 95"
"05 Mar 2019","ADVANCE SYNERGY BHD","ASB","0.130","0.130","0.135","0.135","0.005","3.85","10,653","0.130 / 3,749","0.135 / 7,833"
"05 Mar 2019","ASDION BHD","ASDION","0.250","0.245","0.255","0.250","0.005","2.04","14,673","0.250 / 1,802","0.255 / 3,113"
"05 Mar 2019","ASDION BERHAD - WARRANTS 2014/2019","ASDION-WB","0.005","0.005","0.005","0.005","0.000","0.00","20,700","0.000 / 0","0.005 / 104,967"
"05 Mar 2019","ASIA BRANDS BERHAD","ASIABRN","-","-","-","0.465","0.000","0.00","0","0.425 / 10","0.475 / 50"
"05 Mar 2019","ASIA FILE CORPORATION BHD","ASIAFLE","2.560","2.560","2.600","2.600","0.050","1.96","80","2.530 / 30","2.580 / 30"
"05 Mar 2019","ASIAN PAC HOLDINGS BHD","ASIAPAC","0.115","0.115","0.115","0.115","-0.005","-4.17","150","0.115 / 9,850","0.120 / 4,109"
"05 Mar 2019","ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022","ASIAPAC-LC","-","-","-","0.600","0.000","0.00","0","0.580 / 100","0.805 / 30"
"05 Mar 2019","ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022","ASIAPAC-WB","-","-","-","0.055","0.000","0.00","0","0.035 / 855","0.055 / 562"
"05 Mar 2019","ASIA POLY HOLDINGS BHD","ASIAPLY","0.075","0.075","0.080","0.080","0.005","6.67","3,479","0.075 / 36","0.080 / 11,121"
"05 Mar 2019","ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022","ASIAPLY-PA","0.035","0.035","0.035","0.035","-0.005","-12.50","1,500","0.035 / 17,000","0.040 / 5,323"
"05 Mar 2019","ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020","ASIAPLY-WA","-","-","-","0.020","0.000","0.00","0","0.015 / 11,900","0.030 / 1,000"
"05 Mar 2019","ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022","ASIAPLY-WB","0.025","0.025","0.025","0.025","-0.005","-16.67","125","0.025 / 7,175","0.030 / 125"
"05 Mar 2019","ASTINO BHD","ASTINO","0.675","0.670","0.675","0.675","0.000","0.00","3,265","0.670 / 500","0.675 / 235"
"05 Mar 2019","ASTRO MALAYSIA HOLDINGS BERHAD","ASTRO","1.640","1.640","1.650","1.650","0.000","0.00","10,148","1.650 / 69","1.660 / 894"
"05 Mar 2019","ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)","ASTRO-C10","-","-","-","0.140","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)","ASTRO-C11","-","-","-","0.125","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)","ASTRO-C12","-","-","-","0.110","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)","ASTRO-C13","-","-","-","0.100","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AT SYSTEMATIZATION BHD","AT","0.050","0.050","0.050","0.050","0.000","0.00","400","0.045 / 23,785","0.050 / 1,600"
"05 Mar 2019","AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19","AT-WB","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.005 / 10,982"
"05 Mar 2019","ATA IMS BERHAD","ATAIMS","1.720","1.710","1.740","1.730","0.010","0.58","23,323","1.720 / 140","1.730 / 180"
"05 Mar 2019","ATLAN HOLDINGS BHD","ATLAN","-","-","-","4.400","0.000","0.00","0","4.350 / 15","4.380 / 20"
"05 Mar 2019","ATRIUM REITS","ATRIUM","1.110","1.110","1.130","1.130","0.000","0.00","125","1.110 / 542","1.130 / 321"
"05 Mar 2019","ATTA GLOBAL GROUP BERHAD","ATTA","0.610","0.610","0.615","0.610","0.000","0.00","316","0.615 / 80","0.635 / 20"
"05 Mar 2019","ATTA GLOBAL GROUP BERHAD - ICULS 12/22","ATTA-LA","0.080","0.080","0.085","0.080","-0.010","-11.11","801","0.080 / 124","0.085 / 1,091"
"05 Mar 2019","ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022","ATTA-PA","0.120","0.120","0.120","0.120","-0.005","-4.00","135","0.125 / 640","0.145 / 486"
"05 Mar 2019","ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22","ATTA-WB","-","-","-","0.090","0.000","0.00","0","0.080 / 100","0.090 / 885"
"05 Mar 2019","ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024","ATTA-WC","-","-","-","0.095","0.000","0.00","0","0.090 / 100","0.175 / 184"
"05 Mar 2019","ATURMAJU RESOURCES BHD","ATURMJU","0.460","0.460","0.515","0.480","0.060","14.29","74,451","0.475 / 990","0.480 / 90"
"05 Mar 2019","ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024","ATURMJU-PA","0.175","0.145","0.180","0.150","0.010","7.14","286,475","0.150 / 92","0.155 / 1,941"
"05 Mar 2019","AVILLION BERHAD","AVI","0.235","0.235","0.240","0.240","0.005","2.13","280","0.235 / 410","0.240 / 70"
"05 Mar 2019","AWC BERHAD","AWC","0.765","0.755","0.775","0.770","0.010","1.32","14,345","0.765 / 300","0.770 / 1,153"
"05 Mar 2019","AWC BERHAD - WARRANTS 2018/2023","AWC-WA","0.205","0.205","0.210","0.205","0.000","0.00","4,706","0.205 / 92","0.210 / 272"
"05 Mar 2019","AXIATA GROUP BERHAD","AXIATA","4.100","4.050","4.170","4.140","-0.010","-0.24","24,423","4.140 / 16,307","4.150 / 64"
"05 Mar 2019","AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)","AXIATA-C28","-","-","-","0.020","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)","AXIATA-C29","-","-","-","0.005","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)","AXIATA-C30","-","-","-","0.040","0.000","0.00","0","0.000 / 0","0.000 / 0"
"05 Mar 2019","AXIATA-C31: CW AXIATA GROUP BERHAD (AM)","AXIATA-C31","-","-","-","0.040","0.000","0.00","0","0.000 / 0","0.000 / 0"
